Class,Text
sport,"به گزارش خبرگزاری مهر، سازمان لیگ فوتبال ایران برنامه ادامه رقابت‌های لیگ برتر را به شرح زیر اعلام کرد:
هفته شانزدهم
چهارشنبه ۲۵ بهمن
* فولاد خوزستان – گل گهرسیرجان – ساعت ۱۵- ورزشگاه شهدای فولاد اهواز
پنجشنبه ۲۶ بهمن
مس رفسنجان – هوادار تهران – ساعت ۱۵- ورزشگاه شهدای مس رفسنجان
پیکان تهران – نساجی مازندران – ساعت ۱۵- ورزشگاه پاس قوامین تهران
ذوب آهن اصفهان – ملوان بندرانزلی – ساعت ۱۵- ورزشگاه فولاد شهر اصفهان
استقلال خوزستان – شمس آذر قزوین – ساعت ۱۵- ورزشگاه غدیر اهواز
آلومینیوم اراک – پرسپولیس – ساعت ۱۵- ورزشگاه امام خمینی (ره) اراک
جمعه ۲۷ بهمن
استقلال – صنعت نفت ابادان – ساعت ۱۵- ورزشگاه آزادی تهران

زمان مسابقه دو تیم تراکتور تبریز و سپاهان اصفهان به دلیل حضور سپاهان در لیگ قهرمانان آسیا متعاقباً اعلام خواهد شد.
هفته هفدهم
چهارشنبه ۲ اسفند
گل گهرسیرجان – پیکان تهران – ساعت ۱۴:۳۰- ورزشگاه شهید سلیمانی سیرجان
پرسپولیس – تراکتور تبریز – ساعت ۱۵- ورزشگاه آزادی تهران
استقلال خوزستان – آلومینیوم اراک – ساعت ۱۶- ورزشگاه غدیر اهواز
نساجی مازندران – مس رفسنجان – ساعت ۱۶:۳۰- ورزشگاه شهید وطنی قائمشهر
پنجشنبه ۳ اسفند
هوادار تهران – شمس آذر قزوین -ساعت ۱۵- ورزشگاه پاس قوامین تهران
ملوان بندرانزلی – استقلال – ساعت ۱۵- ورزشگاه تختی انزلی
صنعت نفت آبادان – فولاد خوزستان – ساعت ۱۶- ورزشگاه تختی آبادان
فولاد مبارکه سپاهان اصفهان- ذوب آهن اصفهان – زمان این مسابقه نیز به دلیل حضور سپاهان در لیگ قهرمانان متعاقباً اعلام می‌شود.
هفته هجدهم
سه شنبه ۸ اسفند
گل گهرسیرجان – نساجی مازندران – ساعت ۱۴:۳۰- ورزشگاه شهید سلیمانی سیرجان
استقلال – فولاد مبارکه سپاهان اصفهان – ساعت ۱۵- ورزشگاه آزادی تهران
فولاد خوزستان – ملوان – ساعت ۱۶- ورزشگاه شهدای فولاد اهواز
چهارشنبه ۹ اسفند
تراکتور تبریز- استقلال خوزستان – ساعت ۱۴:۳۰- ورزشگاه یادگار امام تبریز
شمس آذر قزوین – مس رفسنجان – ساعت ۱۵- ورزشگاه سردار ازادگان قزوین
آلومیینوم اراک – هوادار تهران – ساعت ۱۵- ورزشگاه امام خمینی (ره) اراک
ذوب آهن اصفهان – پرسپولیس – ساعت ۱۵- ورزشگاه فولاد شهر اصفهان
پیکان تهران – صنعت نفت آبادان – ساعت ۱۵- ورزشگاه پاس قوامین
کد خبر 6012737"
sport,"به گزارش خبرگزاری مهر، سی و چهارمین دوره رقابت‌های فوتبال جام ملت‌های آفریقا از روز شنبه ۲۳ دی با حضور ۲۴ تیم در شش گروه چهار تیمی به میزبانی ساحل عاج آغاز شد که روز چهارشنبه ۴ بهمن ماه با مشخص شدن ۱۶ تیم راه یافته به مرحله یک هشتم به پایان رسید.
مرحله یک هشتم این دوره از رقابت‌های جام ملت‌های آفریقا از ۷ بهمن ماه آغاز شد و در ۱۱ بهمن با مشخص شدن تکلیف ۸ تیم برتر یک چهارم نهایی به پایان رسید. در مرحله یک هشتم تیم‌های آنگولا، نیجریه، کیپ ورد، آفریقای جنوبی، مالی، ساحل عاج، کنگو و گینه تیم‌هایی بودند که به یک چهارم نهایی رسیدند.
مرحله یک چهارم نهایی با برگزاری ۲ دیدار به پایان رسید تا تکلیف ۴ تیم برتر آفریقا مشخص شود. در اولین دیدار مالی به مصاف ساحل عاج میزبان رفت و با ۲ گل مغلوب میزبان شد، ساحل عاج با این پیروزی راهی نیمه نهایی شد تا در جمع ۴ تیم برتر آفریقا قرار بگیرد. در دومین دیدار هم کیپ ورد مقابل آفریقای جنوبی قرار گرفت که تیم فوتبال آفریقای جنوبی در ضیافت پنالتی‌ها موفق شد با نتیجه ۲ بر یک این تیم را از پیش رو بردارد به نیمه نهایی برسد.
برنامه و نتایج دیدارهای سی و چهارمین دوره جام ملت‌های آفریقا به شرح زیر است:
شنبه ۲۳ دی ۱۴۰۲
گروه A: ساحل عاج ۲ - گینه بیسائو صفر
یکشنبه ۲۴ دی ۱۴۰۲
گروه A: نیجریه یک - گینه استوایی یک
گروه B: مصر ۲ - موزامبیک ۲
گروه B: غنا یک- کیپ ورد ۲
دوشنبه ۲۵ دی ۱۴۰۲
گروه C: سنگال ۳ - گامبیا صفر
گروه C: کامرون یک - گینه یک
گروه D: الجزایر یک - آنگولا یک
سه‌شنبه ۲۶ دی ۱۴۰۲
گروه D: بورکینافاسو یک - موریتانی صفر
گروه E: تونس صفر - نامیبیا یک
گروه E: مالی ۲ - آفریقای جنوبی صفر
چهارشنبه ۲۷ دی ۱۴۰۲
گروه F: مراکش ۳ – تانزانیا صفر
گروه F: کنگو یک – زامبیا یک
پنجشنبه ۲۸ دی ۱۴۰۲
گروه A: گینه استوایی۴ - گینه بیسائو ۲
گروه A: ساحل عاج صفر - نیجریه یک
گروه B: مصر ۲ - غنا ۲
جمعه ۲۹ دی ۱۴۰۲
گروه B: کیپ ورد ۳ - موزامبیک صفر
گروه C: سنگال ۳ - کامرون یک
گروه C: گینه یک - گامبیا صفر
شنبه ۳۰ دی ۱۴۰۲
گروه D: الجزایر ۲ - بورکینافاسو ۲
گروه D: موریتانی ۲ - آنگولا ۳
گروه E: تونس یک - مالی یک
یکشنبه اول بهمن ۱۴۰۲
گروه F: مراکش یک - کنگو یک
گروه F: زامبیا یک - تانزانیا یک
گروه E: آفریقای جنوبی ۴ - نامیبیا صفر
دوشنبه ۲ بهمن ۱۴۰۲
گروه A: گینه استوایی ۴ - ساحل عاج صفر
گروه A: گینه بیسائو صفر - نیجریه یک
گروه B: کیپ ورد ۲ - مصر ۲
گروه B: موزامبیک ۲ - غنا ۲
سه‌شنبه ۳ بهمن ۱۴۰۲
گروه C: گامبیا ۲ - کامرون ۳
گروه C: گینه صفر - سنگال ۲
گروه D: آنگولا ۲ - بورکینافاسو صفر
گروه D: موریتانی یک - الجزایر صفر
چهارشنبه ۴ بهمن ۱۴۰۲
گروه E: نامیبیا صفر - مالی صفر
گروه E: آفریقای جنوبی صفر - تونس صفر
گروه F: تانزانیا صفر - کنگو صفر
گروه F: زامبیا صفر - مراکش یک
یک هشتم نهایی
شنبه ۷ بهمن ماه ۱۴۰۲
آنگولا ۳ - نامیبیا صفر
نیجریه ۲ - کامرون صفر
یکشنبه ۸ بهمن ماه ۱۴۰۲
گینه استوایی صفر - گینه یک
مصر یک (پنالتی ۷) - کنگو یک (پنالتی ۸)
دوشنبه ۹ بهمن ماه ۱۴۰۲
کیپ ورد یک - موریتانی صفر
سنگال یک (پنالتی ۴) - ساحل عاج یک (پنالتی ۵)
سه شنبه ۱۰ بهمن ماه ۱۴۰۲
مالی ۲ - بورکینافاسو یک
مراکش صفر - آفریقای جنوبی ۲
یک چهارم نهایی
جمعه ۱۳ بهمن ماه ۱۴۰۲
نیجریه یک - آنگولا صفر
جمهوری کنگو ۳ - گینه یک
شنبه ۱۴ بهمن ماه ۱۴۰۲
مالی یک - ساحل عاج ۲
کیپ ورد صفر (پنالتی یک) - آفریقای جنوبی صفر (پنالتی ۲)
نیمه نهایی
چهار شنبه ۱۸ بهمن ماه ۱۴۰۲
بازی شماره ۴۹: نیجریه - آفریقای جنوبی، ساعت ۲۰:۳۰ در ورزشگاه صلح بواکه
بازی شماره ۵۰: ساحل عاج - جمهوری کنگو، ساعت ۲۳:۳۰ در ورزشگاه آلاسان اوتارا، آبیجان
رده بندی
شنبه ۲۱ بهمن ماه ۱۴۰۲
بازی شماره ۵۱: بازنده دیدار بازی ۴۹ - بازنده دیدار بازی ۵۰، ساعت ۲۳:۳۰ در ورزشگاه فلیکس هوفوئت بوینی
نهایی
یکشنبه ۲۲ بهمن ماه ۱۴۰۲
بازی شماره ۵۲: برنده دیدار بازی ۴۹ - برنده دیدار بازی ۵۰، ساعت ۲۳:۳۰ در ورزشگاه آلاسان اوتارا، آبیجان
کد خبر 6013671"
sport,"به گزارش خبرنگار مهر، تیم ملی فوتبال ژاپن پس از شکست ۲ بر یک برابر ایران در مرحله یک چهارم نهایی جام ملت‌های آسیا به کار خود در این مسابقات پایان داد.
این دیدار روز شنبه ساعت ۱۵ برگزار شد و «تاکومی مینامینو» بازیکن این تیم در دیدار با ایران از دقیقه ۶۷ وارد زمین شد و ۲۳ دقیقه بازی کرد و بلافاصله پس از این دیدار خود را به فرانسه رساند تا تمریناتش را با تیم «موناکو» ادامه دهد.
نکته قابل توجه این است که موناکو امروز یکشنبه از ساعت ۱۵:۳۰ در لیگ برتر فرانسه میزبان «لو آور» بود و این بازیکن ژاپنی در این دیدار حضور داشت و از دقیقه ۷۱ وارد زمین شد تا رکورد جالبی را از خود به نمایش بگذارد و در حد فاصل ۲۴ ساعت در ۲ قاره مختلف برای ۲ تیم بازی کرده باشد.
این دیدار در نهایت با نتیجه تساوی یک به یک به پایان رسید.
کد خبر 6014437"
sport,"به گزارش خبرنگار مهر، تیم ملی فوتبال ایران در مرحله یک چهارم نهایی جام ملت‌های آسیا موفق شد با نتیجه ۲ بر یک ژاپن را شکست دهد و راهی مرحله نیمه نهایی شود.
تیم فوتبال فوتبال «برنتفورد» انگلیس که سامان قدوس را در اختیار دارد پس از این دیدار به پیروزی تیم ملی ایران برابر ژاپن واکنش نشان داد و با انتشار تصویری از سامان قدوس در صفحه این باشگاه در شبکه اجتماعی نوشت: سامان به نیمه نهایی صعود کرد. تیم ملی ایران با پنالتی دقیقه ۹۶ ژاپن را شکست داد و راهی نیمه نهایی شد.
کد خبر 6013382"
sport,"به گزارش خبرنگار مهر، تیم فوتبال پرسپولیس که در نیم فصل اول رقابت‌های لیگ برتر با کسب ۳۰ امتیاز در رده سوم جدول رده بندی قرار گرفت به دنبال تقویت تیم خود در نیم فصل است و از همین رو این تیم تاکنون عبدالکریم حسن در خط دفاع و عیسی آل کثیر را در خط حمله به خدمت گرفته است.
از همین رو پرسپولیسی‌ها باز هم به دنبال جذب مهاجم هستند و با «ویلن موتا» مهاجم برزیلی تیم بانکوک یونایتد وارد مذاکره و رضایت این بازیکن برای حضور در پرسپولیس را به دست آورده‌اند اما مشکلی که برای حضور این مهاجم برزیلی در ایران به وجود آمده عدم صدور رضایتنامه از سوی باشگاه تایلندی است. این بازیکن تا پایان فصل با تیم بانکوک قرارداد دارد و جدایی او منوط به رضایت مدیران این باشگاه است.
قیمت موتا حدود ۴۰۰ هزار یورو است که مدیران پرسپولیس برای پرداخت آن مشکلی ندارند و با بودجه مدنظرشان برای جذب بازیکن مطابقت دارد اما هنوز نتوانسته‌اند نظر مدیران باشگاه بانکوک را برای صدور رضایت‌نامه جلب کنند.
موتا آمار خوبی را در تیم بانکوک از خود به ثبت رسانده و تاکنون در بازی‌های مختلف برای تیمش ۲۶ گل به ثمر رسانده است. این بازیکن سابقه حضور در تیم‌های رده پایه برزیل را هم در کارنامه خودش دارد و علاوه بر آن در لیگ دسته دوم عربستان نیز بازی کرده است.
کد خبر 6012910"
sport,"حمیدرضا نداف در گفت وگو با خبرنگار مهر، در مورد آخرین وضعیت تیم ملی ایران برای حضور در مسابقات دیویس کاپ اظهار کرد: ما بعد از سال‌ها تلاش موفق شدیم به گروه دو جهانی صعود کنیم این اتفاق در مسابقات سریلانکا رقم خورد که عنوان قهرمانی را به دست آوردیم. در ادامه و در جریان قرعه کشی هم موفق شدیم میزبانی پلی آف دیویس کاپ را به دست بیاوریم. این حق ما بود ولی متاسفانه تیم استونی حاضر نشد برای برگزاری بازی به ایران بیاید.
وی افزود: حالا قرار است این بازی در کشور ثالث برگزار شود میزبان مجددا کشور سریلانکاست اما اگر میزبان خودمان بودیم شرایط خیلی فرق داشت. هوای آنجا شرجی است و اذیت کننده ولی چاره‌ای نیست تلاش می‌کنیم نتایج خوبی را رقم بزنیم. بازی بسیار حساسی است و جای اشتباه نداریم.
عضو تیم ملی تنیس کشورمان با بیان اینکه شناخت نسبی از تیم استونی داریم، گفت: برای شناخت و ارزیابی تیم کافی است که فقط نیم نگاهی به رنکینگ بازیکن‌های آن داشته باشیم. دو بازیکن استونی واقعا جایگاه خوبی در رنک دارند علاوه بر این ما هم بعد از ۵۰ سال قرار است برای نخستین‌بار با یک تیم اروپایی بازی کنیم. نمی‌توانم بگویم شناخت کافی دارم چون تجربه نسخت‌مان است با این حال تلاش می‌کنیم برنده بازی باشیم تا همچنان این جایگاه را حفظ کنیم.
نداف در مورد روند آماده سازی تیم برای شرکت در این مسابقه عنوان کرد: از ۶ الی ۲۰ اسفندماه در مسابقات تور جهانی تنیس مردان که در زمین‌های تنیس المپیک کیش برگزار خواهد شد حضور پیدا خواهیم کرد. این مسابقات هم جذابیت خودش را دارد چون اکثر کشورها بخاطر شرایط خوب آب و هوای کیش مشتاق حضور در این رقبت‌ها هستند.
وی با اشاره به لزوم جذب مربی خارجی گفت: بر اساس قانون در مسابقات دیویس کاپ حتما روی نیمکت باید مربی ایرانی حضور داشته باشد اما قطعا تنیس ایران برای بروز شدن و پیشرفت بیشتر نیاز به مربی و مشاور خارجی دارد. مربیان داخلی هم توانمند هستند ولی همچنان جای پیشرفت داریم و می توانیم برای دست یابی به این رشد از حضور مربیان خارجی استفاده کنیم.
نداف در پایان خاطر نشان کرد: تنیس ایران تیم جوان و خوبی دارد همین که بعد از ۹ سال ایران میزبان مسابقات فیوچرز بود یعنی گام خوبی برای پیشرفت برداشته شده است. امیدوارم در این دو رویداد پیش رو هم بتوانیم نتایج خوبی را برای تنیس ایران رقم بزنیم.
کد خبر 6013181"
sport,"به گزارش خبرنگار مهر از قطر، علیرضا شهاب پزشک تیم ملی فوتبال کشورمان در خصوص مصدومیت بازیکنان تیم ملی اظهار داشت: خدا را شکر به جز صادق محرمی و سید حسین حسینی هیچ مصدومی دیگری نداریم. در این دور روز کادر پزشکی تیم ملی تمام تلاش خود را به کار گرفت تا بازیکنان ریکاوری خوبی را داشته باشند. دست همه مساژورهای خودم را می بوسم در این شرایط شاید شبی ۳ ساعت خوابیدند و مرتب کار خود را انجام دادند تا بتوانند بازیکنان به این بازی حساس برسند. اینکه بعد از بازی ۱۲۰ دقیقه‌ای بازیکنان را به این بازی رساندن کار بسیار بزرگی بود و امیدوارم در آینده هم بازی‌های خوبی را از بازیکنان تیم ملی ببینیم.
وی در خصوص مصدومیت محبی در دقایق پایانی عنوان کرد: محمد محبی هم در دقایق پایانی به دلیل فشار بازی و استارت‌های مکرری که زده بود دچار گرفتگی شده است و جای نگرانی نیست. برای بازی بعدی ۷۲ ساعت زمان داریم تا ریکاوری کنیم که زمان بسیار خوبی است و می‌رویم تا انشاالله با بازیکنان به نیمه نهایی فکر کنیم.
کد خبر 6013392
مهدی مرتضویان"
sport,"به گزارش خبرنگار مهر، تیم ملی فوتبال ایران در مرحله یک چهارم نهایی جام ملت‌های آسیا موفق شد با نتیجه ۲ بر یک ژاپن را شکست دهد و راهی مرحله نیمه نهایی شود.
کنفدراسیون فوتبال آسیا پس از این دیدار به این برد تیم ملی ایران واکنش نشان داد و با انتشار مطلبی در شبکه اجتماعی «ایکس» (توییتر سابق) نوشت: بازگشت (کامبک) تیم ملی ایران کامل شد و برای اولین بار از سال ۲۰۰۴ به نیمه نهایی جام ملت‌های آسیا صعود کرد.
تیم ملی ایران در مرحله نیمه نهایی باید به مصاف برنده دیدار قطر و ازبکستان برود.
کد خبر 6013332"
sport,"به گزارش خبرگزاری مهر و به نقل از روابط عمومی فدراسیون بدمینتون، امروز افتخار تاریخی دیگری برای بدمینتون بانوان ایران رقم خورد و تیم دو نفره دختران ایران به مقام نایب قهرمانی رقابت های بین المللی فجر دست یافت.
رومینا تاجیک و پریا اسکندری که پیش از این با صعود به نیمه نهایی و سپس فینال رقابت های دوبل بین المللی فجر دست به کار بزرگی زده بودند تاریخ سازی خود را امروز کامل کردند. تیم دو نفره ایران که به فینال دوبل صعود کرده بود امروز مقابل تیم قدرتمند برزیل قرار گرفت و هر چند دو بر صفر مغلوب شد اما با کسب مدال نقره و نایب قهرمانی برگ زرینی وارد تاریخ بدمینتون ایران کردند.
تیم پریا اسکندری و رومینا تاجیک در فینال دوبل زنان مقابل ژاکلین و سامیا لیما از برزیل قرار گرفتند و در دو گیم و با نتایج ۲۱ بر ۱۴ و ۲۱ بر ۱۱ مغلوب شدند.
تعدادی از بازیکنان خارجی حاضر در سی و دومین رقابت های بین المللی فجر رنکینگ زیر ۱۰۰ دارند. تاجیک و اسکندری در حالی مقابل تیم برزیل باختند که در جدول اصلی همین رقابت ها یک بار دیگر مقابل آنها قرار گرفته بودند. تیم دو نفره ایران سپس در مراحل بعدی تیم هایی از ایران، عراق، مکزیک و هند را بردند.
به این ترتیب پرونده رقابت های بین المللی بدمینتون برای بدمینتون بانوان ایران با یک افتخار تاریخی و بزرگ به بسته شد.
کد خبر 6014055"
sport,"مجید نامجو مطلق در گفت و گو با خبرنگار مهر و در خصوص پیروزی دو بر یک ایران برابر ژاپن در مرحله یک چهارم نهایی هجدهمین دوره جام ملت‌های آسیا گفت: یکی از بهترین تیم‌های جام ملت‌های آسیا را حذف کردیم و توانستیم جزو ۴ تیم پایانی این جام شویم.
این بازیکن سابق تیم ملی ادامه داد: فوتبال ایران در چند سال اخیر چنین نمایشی را از خود ارائه نکرده بود. یک ترکیب ایده آل، بازی خوب، بدون اشتباه و عطش گلزنی همه باعث شد تا ملی پوشان ما با اینکه یک گل از حریف عقب بودند بتوانند به بازی برگشته و با دو گل، یکی از قدرتمندترین تیم‌های حال حاضر آسیا را شکست دهد.
وی افزود: ژاپن در بازی‌های دوستانه و مقدماتی تیم‌های بزرگی را با شکست مواجه کرد و به نوعی ترسناک شده بود اما ملی پوشان ما بدون ترس از نام ژاپن، بازی فوق‌العاده ای را به نمایش گذاشتند و حالا امیدوار هستیم که بتوایم با پیروزی در نیمه نهایی برابر قطر به فینال راه پیدا کنیم.
نامجومطلق گفت: شاید سخت‌ترین بازی ما در راه رسیدن به قهرمانی با کره جنوبی باشد که فوتبال خوبی را به نمایش می‌گذارد اما اعتقاد دارم همانطور که ژاپن مقابل ما حرفی برای گفتن نداشت می‌توانیم در فینال، کره یا اردن را هم شکست دهیم.
کارشناس فوتبال در پاسخ به این پرسش که تیم ملی دو نیمه متفاوت را برگزار کرد گفت: معمولاً در نیمه اول دو تیم به ارزیابی یکدیگر می‌پردازند. همین مساله باعث شد تا دروازه ما باز شود اما بازیکنان ما به بازی برگشتند و در نیمه دوم و با نکات فنی که کادر تیم ملی به آنها گوشزد کرد نمایش قابل قبولی انجام دادند. اجرای فرامین کادر فنی و بازی بدون اشتباه باعث شد تا بتوانیم جزو ۴ تیم پایانی جام ملت‌های آسیا باشیم.
مجید نامجو مطلق در پاسخ به این پرسش که آیا می‌توانیم به فینال راه پیدا کرده و به قهرمانی دست پیدا کنیم گفت: ۴۷ سال است که در حسرت قهرمانی در جام ملت‌ها هستیم و اگر بتوانیم با همین روند دو دیدار آینده را با برد به پایان برسانیم این رؤیا تبدیل به واقعیت خواهد شد. تیم ملی کشورمان این پتانسیل را دارد که جام را بالای سر ببرد به شرط آنکه در باد این برد نخوابد. خود را از پیش برنده نداند و در دو دیدار آینده با تمام توان مقابل حریفان ظاهر شود.
وی در پایان خاطرنشان کرد: باید از چند بازیکن تشکر کنیم. البته همه فوق العاده بودند اما جا دارد از امید ابراهیمی که مسن‌ترین بازیکن تیم ملی بود قدردانی کنیم. او با این سن بالا فوق العاده بود. خستگی ناپذیر، جنگنده و در همه جای زمین حضور مثبت داشت. البته نباید از بازی سامان قدوس، سعید عزت اللهی و جهانبخش هم به سادگی بگذریم و در مجموع همه خوب بودند، خوش درخشیدند تا تیم ملی بتواند غول فوتبال آسیا را شکست دهد.
کد خبر 6013353"
sport,"به گزارش خبرنگار مهر، تیم‌های ملی فوتبال قطر و ازبکستان در آخرین دیدار مرحله یک چهارم نهایی جام ملت‌های آسیا از ساعت ۱۹ شامگاه شنبه ۱۴ بهمن در ورزشگاه «البیت» قطر با قضاوت «کیم هیگان» به مصاف هم رفتند که این بازی در پایان وقت‌های قانونی و اضافه با تنیجه تساوی یک بر یک به پایان رسید و در ضربات پنالتی قطر با نتیجه ۳ بر دو ازبکستان را شکست داد و حریف ایران در نیمه نهایی شد.
برای قطر در نیمه اول «اتکیر یوسوپوف »(۲۷- گل به خودی) و برای ازبکستان «خامروبکوف» در دقیقه ۵۹ گلزنی کردند.
نیمه اول
این دیدار در حالی برگزار شد که قطری‌ها امیدوارند با بهره گیری از امتیاز میزبانی و حضور تماشاگران خودی بتوانند به برتری برسند و راهی مرحله نیمه نهایی شوند.
در اوایل بازی تیم قطر توپ و میدان را در اختیار داشت و نخستین حمله این تیم در دقیقه ۱۱ رقم خورد و ارسال بلند «احمد فتحی» از میانه میدان به عمق خط دفاعی ازبکستان در محوطه جریمه به «اکرم عفیف» رسید که ضربه پای چپ او را دروازه بان ازبکستان مهار کرد.
گلزنی قطر به لطف اشتباه دروازه‌بان ازبکستان
در دقیقه ۲۷ «حسن الهیدوس» از سمت راست صاحب توپ شد و در حالی در کناره‌های خط عرضی صاحب توپ بود ارسال خود را انجام داد که توپ پس از برخورد با مدافع ازبکستانی و به دنبال آن دفع اشتباه دروازه‌بان این تیم تغییر مسیر پیدا کرد و وارد دروازه شد تا نخستین گل عنابی‌ها به ثمر برسد.
در دقیقه ۳۶ «اوستون اورونوف» حرکت خود را از سمت چپ آغاز کرد و وارد محوطه جریمه قطر شد و پس در عرض او به «عزیزبک تورگون‌بائف» رسید که مدافع تیم ملی قطر خود را برابر ضربه او پرتاب کرد تا این ضربه در آستانه ورود به دروازه با برخورد به او به کرنر برود.
نیمه اول این دیدار در نهایت با نتیجه یک بر صفر به سود تیم ملی فوتبال قطر به پایان رسید.
شروع نیمه دوم با ضد حمله ازبکستانی‌ها
نیمه دوم با ضد حمله ازبک ها همراه شد که در حالی مهاجم ازبکستان در آستانه تک به تک شدن با دروازه بان قطر قرار داشت، «مشعل برشام» روی او مرتکب خطا شد و از داور کارت زرد دریافت کرد.
در نیمه دوم بازیکنان ازبکستان برای جبران گل خورده روند هجومی داشتند و موقعیت‌های زیادی روی دروازه قطر به وجود آوردند.
گل تساوی ازبکستان روی اشتباه خط دفاعی قطر
حملات ازبکستان روی دروازه قطر ادامه داشت و در دقیقه ۵۹ بازیکنان ازبک با ضربات سر توپ را به «خامروبکوف» رساندند و پس از دفع اشتباه مدافع قطر این بازیکن مجدداً صاحب توپ شد و با نفوذ به محوطه جریمه قطر اقدام به شوت زنی کرد و توانست با پای چپ گل تساوی را برای تیمش به ثمر برساند.
پس از به ثمر رسیدن گل تساوی برای ازبکستان روند بازی آرام شد و توپ بیشتر در میانه‌های زمین در گردش بود. در دقایق پایانی نیمه دوم هر دو تیم موقعیت‌های نصف و نیمه روی دروازه‌ها ایجاد کردند که ثمره‌ای نداشت.
بدشانسی عفیف در به ثمر رساندن گل برتری برای قطر
در وقت‌های اضافه نیمه دوم کرنر برای تیم قطر شکل گرفت که ارسال اکرم عفیف را بازیکنان ازبکستان دفع کردند و در ادامه توپ به خود او رسید و با بغل پا اقدام به ضربه زدن به توپ کرد اما توپ او با اختلاف کمی به بیرون رفت.
در نهایت بازی به وقت‌های اضافه کشیده شد.
نیمه اول وقت‌های اضافه
در دومین دقیقه از وقت‌های اضافه اول کرنر برای ازبکستان شکل گرفت که سانتر جلال الدین ماشاریپوف در آستانه ورود به دروازه بود که مشعل برشام توپ را از آستانه ورود به دروازه بیرون کشید.
واکنش دیدنی یوسوپف مانع از گلزنی قطری‌ها شد
در ششمین دقیقه از وقت‌های اضافه اول، بازیکنان قطر حمله‌ای را به سمت دروازه ازبکستان ترتیب دادند که شوت عبدالعزیز حاتم را یوسوپف دروازه بان ازبکستان به کمک تیر دروازه به کرنر فرستاد.
نیمه دوم وقت‌های اضافه
بازیکنان هر دو تیم بازی محتاطانه ای را در پیش گرفتند و کمتر به سمت دروازه‌ها حمله ور شدند. در دقیقه ۱۱۶ «معز العلی» صاحب توپ شد و در محوطه جریمه ازبکستان اقدام به شوت‌زنی کرد که توپ او به کناره تور دروازه برخورد کرد و راهی به سمت دروازه ازبکستان نداشت.
در نهایت این بازی در وقت‌های قانونی و اضافه با نتیجه تساوی یک بر یک به پایان رسید تا ضربات پنالتی مشخص کننده پیروز آن را مشخص کند. در ضربات پنالتی قطر با نتیجه ۳ بر دو ازبکستان را شکست داد و حریف ایران در مرحله نیمه نهایی شد.
دیدار قطر و ایران روز چهارشنبه ۱۸ بهمن از ساعت ۱۸:۳۰ برگزار خواهد شد.
کد خبر 6013489"
sport,"به گزارش خبرنگار مهر، رامین رضائیان بازیکن تیم ملی فوتبال کشورمان پس از پیروزی مقابل ژاپن اظهار داشت: خدا را شکر می‌کنم که توانستیم دل مردم ایران را شاد کنیم اما می‌خواهم در خصوص موضوعی صحبت کنم. در رسانه‌ها کسانی هستند که در کنار ما بودند دستشان درد نکند. اما کسانی بودند که در روزهای بد که روز ما نبود در کار ما نبودند. آنها باید شرف و صداقت در قلمش خود داشته باشند.
وی افزود: دوست دارم وقتی از تیم ملی انتقاد می‌کنند از این موضوع هم بنویسند که چرا زمانی که ما به هر تورنمنتی می‌رویم باید قیمت دلار به شکل عجیبی بالا برود؟ این موضوع باعث می‌شود تا دغدغه مردم زیاد شود و فشار آن به روی فوتبالیست‌ها باشد. این کار را نکنید. پیروزی ما ذره‌ای دل این مردم را شاد کرد.
رضائیان با اشاره به انتقالد هایی که از سوی رسانه‌ها شده بودگفت: باز هم می گویم کسانی که قلم به دست هستند جرأت داشته باشند همه چیز را بنویسد. امروز همه بازیکنان به خاطر مردم ایران و شادی این ملت بازی کردند. همه بازیکنان تیم ملی شرف دارند خدا را شکر که بازی امروز را بردیم و دشمن شاد نشدیم. به بازیکنان هم گفته بودم نباید دشمن شاد شویم. بازیکنان تیم ملی بعد از آن بازی سخت مقابل سوریه امروز اینگونه مقابل ژاپن بازی کردند دم بازیکنان تیم ملی گرم که تلاش کردند. ما عاشق ملت ایرانیم.
کد خبر 6013322"
sport,"به گزارش خبرگزاری مهر و به نقل از سایت فدراسیون فوتبال، دانیال مرادی، رئیس دپارتمان داوری در این باره عنوان کرد: در نیم فصل اول فوتبال باشگاهی کشورمان موعود بنیادی فر تنها داور ایرانی بود که لایسنس قضاوت با کمک داور ویدئویی را داشت اما با تلاش مسئولان فدراسیون فوتبال و کمیته داوران ۴ داور دیگر هم مجوز قضاوت با VAR را از سوی فدراسیون جهانی فوتبال (فیفا) دریافت کرده‌اند
وی اضافه کرد: مهناز ذکایی، حسن اکرمی، امیر عرب براقی و مرتضی منصوریان داورانی هستند که بعد از حضور در کافا و قضاوت مسابقاتی در ازبکستان مجوز قضاوت با VAR را دریافت کرده‌اند.
کد خبر 6013972"
